Type,Sentence,Grammatical,Is Training,Critical String,Region Start,Region End
<S_XX>,I know that Daniel's current praising of Jennifer bothered you lately,True,True,you,59,62
<S_XX>,I know that John's current praising of Jennifer bothered you lately,True,True,you,57,60
<S_XX>,I know that Brandon's current praising of Jennifer bothered you lately,True,True,you,60,63
<S_XX>,I know that William's current praising of Jennifer bothered you lately,True,True,you,60,63
<S_XX>,I know that Nicole's current praising of Jennifer bothered you lately,True,True,you,59,62
<S_XX>,I know that Eric's current praising of Jennifer bothered you lately,True,True,you,57,60
<S_XX>,I know that Melissa's current praising of Jennifer bothered you lately,True,True,you,60,63
<S_XX>,I know that Timothy's current praising of Jennifer bothered you lately,True,True,you,60,63
<S_XX>,I know that Michael's recent talking to David bothered you lately,True,True,you,55,58
<S_XX>,I know that Ashley's recent talking to David bothered you lately,True,True,you,54,57
<S_XX>,I know that Daniel's recent talking to David bothered you lately,True,True,you,54,57
<S_XX>,I know that John's recent talking to David bothered you lately,True,True,you,52,55
<S_XX>,I know that Brandon's recent talking to David bothered you lately,True,True,you,55,58
<S_XX>,I know that William's recent talking to David bothered you lately,True,True,you,55,58
<S_XX>,I know that Nicole's recent talking to David bothered you lately,True,True,you,54,57
<S_XX>,I know that Eric's recent talking to David bothered you lately,True,True,you,52,55
<S_XX>,I know that Melissa's recent talking to David bothered you lately,True,True,you,55,58
<S_XX>,I know that Timothy's recent talking to David bothered you lately,True,True,you,55,58
<S_XX>,I know that Michael's current talking to David bothered you lately,True,True,you,56,59
<S_XX>,I know that Ashley's current talking to David bothered you lately,True,True,you,55,58
<S_XX>,I know that Daniel's current talking to David bothered you lately,True,True,you,55,58
<S_XX>,I know that John's current talking to David bothered you lately,True,True,you,53,56
<S_XX>,I know that Brandon's current talking to David bothered you lately,True,True,you,56,59
<S_XX>,I know that William's current talking to David bothered you lately,True,True,you,56,59
<S_XX>,I know that Nicole's current talking to David bothered you lately,True,True,you,55,58
<S_XX>,I know that Eric's current talking to David bothered you lately,True,True,you,53,56
<S_XX>,I know that Melissa's current talking to David bothered you lately,True,True,you,56,59
<S_XX>,I know that Timothy's current talking to David bothered you lately,True,True,you,56,59
<S_XX>,I know that Michael's recent attitude towards David bothered you lately,True,True,you,61,64
<S_XX>,I know that Ashley's recent attitude towards David bothered you lately,True,True,you,60,63
<S_XX>,I know that Daniel's recent attitude towards David bothered you lately,True,True,you,60,63
<S_XX>,I know that John's recent attitude towards David bothered you lately,True,True,you,58,61
<S_XX>,I know that Brandon's recent attitude towards David bothered you lately,True,True,you,61,64
<S_XX>,I know that William's recent attitude towards David bothered you lately,True,True,you,61,64
<S_XX>,I know that Nicole's recent attitude towards David bothered you lately,True,True,you,60,63
<S_XX>,I know that Eric's recent attitude towards David bothered you lately,True,True,you,58,61
<S_XX>,I know that Melissa's recent attitude towards David bothered you lately,True,True,you,61,64
<S_XX>,I know that Timothy's recent attitude towards David bothered you lately,True,True,you,61,64
<S_XX>,I know that Michael's current attitude towards David bothered you lately,True,True,you,62,65
<S_XX>,I know that Ashley's current attitude towards David bothered you lately,True,True,you,61,64
<S_XX>,I know that Daniel's current attitude towards David bothered you lately,True,True,you,61,64
<S_XX>,I know that John's current attitude towards David bothered you lately,True,True,you,59,62
<S_XX>,I know that Brandon's current attitude towards David bothered you lately,True,True,you,62,65
<S_XX>,I know that William's current attitude towards David bothered you lately,True,True,you,62,65
<S_XX>,I know that Nicole's current attitude towards David bothered you lately,True,True,you,61,64
<S_XX>,I know that Eric's current attitude towards David bothered you lately,True,True,you,59,62
<S_XX>,I know that Melissa's current attitude towards David bothered you lately,True,True,you,62,65
<S_XX>,I know that Timothy's current attitude towards David bothered you lately,True,True,you,62,65
<S_XX>,I know that Michael's recent friendship with David bothered you lately,True,True,you,60,63
<S_XX>,I know that Ashley's recent friendship with David bothered you lately,True,True,you,59,62
<S_XX>,I know that Daniel's recent friendship with David bothered you lately,True,True,you,59,62
<S_XX>,I know that John's recent friendship with David bothered you lately,True,True,you,57,60
<S_XX>,I know that Brandon's recent friendship with David bothered you lately,True,True,you,60,63
<S_XX>,I know that William's recent friendship with David bothered you lately,True,True,you,60,63
<S_XX>,I know that Nicole's recent friendship with David bothered you lately,True,True,you,59,62
<S_XX>,I know that Eric's recent friendship with David bothered you lately,True,True,you,57,60
<S_XX>,I know that Melissa's recent friendship with David bothered you lately,True,True,you,60,63
<S_XX>,I know that Timothy's recent friendship with David bothered you lately,True,True,you,60,63
<S_XX>,I know that Michael's current friendship with David bothered you lately,True,True,you,61,64
<S_XX>,I know that Ashley's current friendship with David bothered you lately,True,True,you,60,63
<S_XX>,I know that Daniel's current friendship with David bothered you lately,True,True,you,60,63
<S_XX>,I know that John's current friendship with David bothered you lately,True,True,you,58,61
<S_XX>,I know that Brandon's current friendship with David bothered you lately,True,True,you,61,64
<S_XX>,I know that William's current friendship with David bothered you lately,True,True,you,61,64
<S_XX>,I know that Nicole's current friendship with David bothered you lately,True,True,you,60,63
<S_XX>,I know that Eric's current friendship with David bothered you lately,True,True,you,58,61
<S_XX>,I know that Melissa's current friendship with David bothered you lately,True,True,you,61,64
<S_XX>,I know that Timothy's current friendship with David bothered you lately,True,True,you,61,64
<S_XX>,I know that Michael's recent praising of David bothered you lately,True,True,you,56,59
<S_XX>,I know that Ashley's recent praising of David bothered you lately,True,True,you,55,58
<S_XX>,I know that Daniel's recent praising of David bothered you lately,True,True,you,55,58
<S_XX>,I know that John's recent praising of David bothered you lately,True,True,you,53,56
<S_XX>,I know that Brandon's recent praising of David bothered you lately,True,True,you,56,59
<S_XX>,I know that William's recent praising of David bothered you lately,True,True,you,56,59
<S_XX>,I know that Nicole's recent praising of David bothered you lately,True,True,you,55,58
<S_XX>,I know that Eric's recent praising of David bothered you lately,True,True,you,53,56
<S_XX>,I know that Melissa's recent praising of David bothered you lately,True,True,you,56,59
<S_XX>,I know that Timothy's recent praising of David bothered you lately,True,True,you,56,59
<S_XX>,I know that Michael's current praising of David bothered you lately,True,True,you,57,60
<S_XX>,I know that Ashley's current praising of David bothered you lately,True,True,you,56,59
<S_XX>,I know that Daniel's current praising of David bothered you lately,True,True,you,56,59
<S_XX>,I know that John's current praising of David bothered you lately,True,True,you,54,57
<S_XX>,I know that Brandon's current praising of David bothered you lately,True,True,you,57,60
<S_XX>,I know that William's current praising of David bothered you lately,True,True,you,57,60
<S_XX>,I know that Nicole's current praising of David bothered you lately,True,True,you,56,59
<S_XX>,I know that Eric's current praising of David bothered you lately,True,True,you,54,57
<S_XX>,I know that Melissa's current praising of David bothered you lately,True,True,you,57,60
<S_XX>,I know that Timothy's current praising of David bothered you lately,True,True,you,57,60
<S_XX>,I know that Michael's recent talking to Christopher distracted you lately,True,True,you,63,66
<S_XX>,I know that Ashley's recent talking to Christopher distracted you lately,True,True,you,62,65
<S_XX>,I know that Daniel's recent talking to Christopher distracted you lately,True,True,you,62,65
<S_XX>,I know that John's recent talking to Christopher distracted you lately,True,True,you,60,63
<S_XX>,I know that Brandon's recent talking to Christopher distracted you lately,True,True,you,63,66
<S_XX>,I know that William's recent talking to Christopher distracted you lately,True,True,you,63,66
<S_XX>,I know that Nicole's recent talking to Christopher distracted you lately,True,True,you,62,65
<S_XX>,I know that Eric's recent talking to Christopher distracted you lately,True,True,you,60,63
<S_XX>,I know that Melissa's recent talking to Christopher distracted you lately,True,True,you,63,66
<S_XX>,I know that Timothy's recent talking to Christopher distracted you lately,True,True,you,63,66
<S_XX>,I know that Michael's current talking to Christopher distracted you lately,True,True,you,64,67
<S_XX>,I know that Ashley's current talking to Christopher distracted you lately,True,True,you,63,66
<S_XX>,I know that Daniel's current talking to Christopher distracted you lately,True,True,you,63,66
<S_XX>,I know that John's current talking to Christopher distracted you lately,True,True,you,61,64
<S_XX>,I know that Brandon's current talking to Christopher distracted you lately,True,True,you,64,67
<S_XX>,I know that William's current talking to Christopher distracted you lately,True,True,you,64,67
<S_XX>,I know that Nicole's current talking to Christopher distracted you lately,True,True,you,63,66
<S_XX>,I know that Eric's current talking to Christopher distracted you lately,True,True,you,61,64
<S_XX>,I know that Melissa's current talking to Christopher distracted you lately,True,True,you,64,67
<S_XX>,I know that Timothy's current talking to Christopher distracted you lately,True,True,you,64,67
<S_XX>,I know that Michael's recent attitude towards Christopher distracted you lately,True,True,you,69,72
<S_XX>,I know that Ashley's recent attitude towards Christopher distracted you lately,True,True,you,68,71
<S_XX>,I know that Daniel's recent attitude towards Christopher distracted you lately,True,True,you,68,71
<S_XX>,I know that John's recent attitude towards Christopher distracted you lately,True,True,you,66,69
<S_XX>,I know that Brandon's recent attitude towards Christopher distracted you lately,True,True,you,69,72
<S_XX>,I know that William's recent attitude towards Christopher distracted you lately,True,True,you,69,72
<S_XX>,I know that Nicole's recent attitude towards Christopher distracted you lately,True,True,you,68,71
<S_XX>,I know that Eric's recent attitude towards Christopher distracted you lately,True,True,you,66,69
<S_XX>,I know that Melissa's recent attitude towards Christopher distracted you lately,True,True,you,69,72
<S_XX>,I know that Timothy's recent attitude towards Christopher distracted you lately,True,True,you,69,72
<S_XX>,I know that Michael's current attitude towards Christopher distracted you lately,True,True,you,70,73
<S_XX>,I know that Ashley's current attitude towards Christopher distracted you lately,True,True,you,69,72
<S_XX>,I know that Daniel's current attitude towards Christopher distracted you lately,True,True,you,69,72
<S_XX>,I know that John's current attitude towards Christopher distracted you lately,True,True,you,67,70
<S_XX>,I know that Brandon's current attitude towards Christopher distracted you lately,True,True,you,70,73
<S_XX>,I know that William's current attitude towards Christopher distracted you lately,True,True,you,70,73
<S_XX>,I know that Nicole's current attitude towards Christopher distracted you lately,True,True,you,69,72
<S_XX>,I know that Eric's current attitude towards Christopher distracted you lately,True,True,you,67,70
<S_XX>,I know that Melissa's current attitude towards Christopher distracted you lately,True,True,you,70,73
<S_XX>,I know that Timothy's current attitude towards Christopher distracted you lately,True,True,you,70,73
<S_XX>,I know that Michael's recent friendship with Christopher distracted you lately,True,True,you,68,71
<S_XX>,I know that Ashley's recent friendship with Christopher distracted you lately,True,True,you,67,70
<S_XX>,I know that Daniel's recent friendship with Christopher distracted you lately,True,True,you,67,70
<S_XX>,I know that John's recent friendship with Christopher distracted you lately,True,True,you,65,68
<S_XX>,I know that Brandon's recent friendship with Christopher distracted you lately,True,True,you,68,71
<S_XX>,I know that William's recent friendship with Christopher distracted you lately,True,True,you,68,71
<S_XX>,I know that Nicole's recent friendship with Christopher distracted you lately,True,True,you,67,70
<S_XX>,I know that Eric's recent friendship with Christopher distracted you lately,True,True,you,65,68
<S_XX>,I know that Melissa's recent friendship with Christopher distracted you lately,True,True,you,68,71
<S_XX>,I know that Timothy's recent friendship with Christopher distracted you lately,True,True,you,68,71
<S_XX>,I know that Michael's current friendship with Christopher distracted you lately,True,True,you,69,72
<S_XX>,I know that Ashley's current friendship with Christopher distracted you lately,True,True,you,68,71
<S_XX>,I know that Daniel's current friendship with Christopher distracted you lately,True,True,you,68,71
<S_XX>,I know that John's current friendship with Christopher distracted you lately,True,True,you,66,69
<S_XX>,I know that Brandon's current friendship with Christopher distracted you lately,True,True,you,69,72
<S_XX>,I know that William's current friendship with Christopher distracted you lately,True,True,you,69,72
<S_XX>,I know that Nicole's current friendship with Christopher distracted you lately,True,True,you,68,71
<S_XX>,I know that Eric's current friendship with Christopher distracted you lately,True,True,you,66,69
<S_XX>,I know that Melissa's current friendship with Christopher distracted you lately,True,True,you,69,72
<S_XX>,I know that Timothy's current friendship with Christopher distracted you lately,True,True,you,69,72
<S_XX>,I know that Michael's recent praising of Christopher distracted you lately,True,True,you,64,67
<S_XX>,I know that Ashley's recent praising of Christopher distracted you lately,True,True,you,63,66
<S_XX>,I know that Daniel's recent praising of Christopher distracted you lately,True,True,you,63,66
<S_XX>,I know that John's recent praising of Christopher distracted you lately,True,True,you,61,64
<S_XX>,I know that Brandon's recent praising of Christopher distracted you lately,True,True,you,64,67
<S_XX>,I know that William's recent praising of Christopher distracted you lately,True,True,you,64,67
<S_XX>,I know that Nicole's recent praising of Christopher distracted you lately,True,True,you,63,66
<S_XX>,I know that Eric's recent praising of Christopher distracted you lately,True,True,you,61,64
<S_XX>,I know that Melissa's recent praising of Christopher distracted you lately,True,True,you,64,67
<S_XX>,I know that Timothy's recent praising of Christopher distracted you lately,True,True,you,64,67
<S_XX>,I know that Michael's current praising of Christopher distracted you lately,True,True,you,65,68
<S_XX>,I know that Ashley's current praising of Christopher distracted you lately,True,True,you,64,67
<S_XX>,I know that Daniel's current praising of Christopher distracted you lately,True,True,you,64,67
<S_XX>,I know that John's current praising of Christopher distracted you lately,True,True,you,62,65
<S_XX>,I know that Brandon's current praising of Christopher distracted you lately,True,True,you,65,68
<S_XX>,I know that William's current praising of Christopher distracted you lately,True,True,you,65,68
<S_XX>,I know that Nicole's current praising of Christopher distracted you lately,True,True,you,64,67
<S_XX>,I know that Eric's current praising of Christopher distracted you lately,True,True,you,62,65
<S_XX>,I know that Melissa's current praising of Christopher distracted you lately,True,True,you,65,68
<S_XX>,I know that Timothy's current praising of Christopher distracted you lately,True,True,you,65,68
<S_XX>,I know that Michael's recent talking to Jennifer distracted you lately,True,True,you,60,63
<S_XX>,I know that Ashley's recent talking to Jennifer distracted you lately,True,True,you,59,62
<S_XX>,I know that Daniel's recent talking to Jennifer distracted you lately,True,True,you,59,62
<S_XX>,I know that John's recent talking to Jennifer distracted you lately,True,True,you,57,60
<S_XX>,I know that Brandon's recent talking to Jennifer distracted you lately,True,True,you,60,63
<S_XX>,I know that William's recent talking to Jennifer distracted you lately,True,True,you,60,63
<S_XX>,I know that Nicole's recent talking to Jennifer distracted you lately,True,True,you,59,62
<S_XX>,I know that Eric's recent talking to Jennifer distracted you lately,True,True,you,57,60
<S_XX>,I know that Melissa's recent talking to Jennifer distracted you lately,True,True,you,60,63
<S_XX>,I know that Timothy's recent talking to Jennifer distracted you lately,True,True,you,60,63
<S_XX>,I know that Michael's current talking to Jennifer distracted you lately,True,True,you,61,64
<S_XX>,I know that Ashley's current talking to Jennifer distracted you lately,True,True,you,60,63
<S_XX>,I know that Daniel's current talking to Jennifer distracted you lately,True,True,you,60,63
<S_XX>,I know that John's current talking to Jennifer distracted you lately,True,True,you,58,61
<S_XX>,I know that Brandon's current talking to Jennifer distracted you lately,True,True,you,61,64
<S_XX>,I know that William's current talking to Jennifer distracted you lately,True,True,you,61,64
<S_XX>,I know that Nicole's current talking to Jennifer distracted you lately,True,True,you,60,63
<S_XX>,I know that Eric's current talking to Jennifer distracted you lately,True,True,you,58,61
<S_XX>,I know that Melissa's current talking to Jennifer distracted you lately,True,True,you,61,64
<S_XX>,I know that Timothy's current talking to Jennifer distracted you lately,True,True,you,61,64
<S_XX>,I know that Michael's recent attitude towards Jennifer distracted you lately,True,True,you,66,69
<S_XX>,I know that Ashley's recent attitude towards Jennifer distracted you lately,True,True,you,65,68
<S_XX>,I know that Daniel's recent attitude towards Jennifer distracted you lately,True,True,you,65,68
<S_XX>,I know that John's recent attitude towards Jennifer distracted you lately,True,True,you,63,66
<S_XX>,I know that Brandon's recent attitude towards Jennifer distracted you lately,True,True,you,66,69
<S_XX>,I know that William's recent attitude towards Jennifer distracted you lately,True,True,you,66,69
<S_XX>,I know that Nicole's recent attitude towards Jennifer distracted you lately,True,True,you,65,68
<S_XX>,I know that Eric's recent attitude towards Jennifer distracted you lately,True,True,you,63,66
<S_XX>,I know that Melissa's recent attitude towards Jennifer distracted you lately,True,True,you,66,69
<S_XX>,I know that Timothy's recent attitude towards Jennifer distracted you lately,True,True,you,66,69
<S_XX>,I know that Michael's current attitude towards Jennifer distracted you lately,True,True,you,67,70
<S_XX>,I know that Ashley's current attitude towards Jennifer distracted you lately,True,True,you,66,69
<S_XX>,I know that Daniel's current attitude towards Jennifer distracted you lately,True,True,you,66,69
<S_XX>,I know that John's current attitude towards Jennifer distracted you lately,True,False,you,64,67
<S_XX>,I know that Brandon's current attitude towards Jennifer distracted you lately,True,False,you,67,70
<S_XX>,I know that William's current attitude towards Jennifer distracted you lately,True,False,you,67,70
<S_XX>,I know that Nicole's current attitude towards Jennifer distracted you lately,True,False,you,66,69
<S_XX>,I know that Eric's current attitude towards Jennifer distracted you lately,True,False,you,64,67
<S_XX>,I know that Melissa's current attitude towards Jennifer distracted you lately,True,False,you,67,70
<S_XX>,I know that Timothy's current attitude towards Jennifer distracted you lately,True,False,you,67,70
<S_XX>,I know that Michael's recent friendship with Jennifer distracted you lately,True,True,you,65,68
<S_XX>,I know that Ashley's recent friendship with Jennifer distracted you lately,True,True,you,64,67
<S_XX>,I know that Daniel's recent friendship with Jennifer distracted you lately,True,True,you,64,67
<S_XX>,I know that John's recent friendship with Jennifer distracted you lately,True,True,you,62,65
<S_XX>,I know that Brandon's recent friendship with Jennifer distracted you lately,True,True,you,65,68
<S_XX>,I know that William's recent friendship with Jennifer distracted you lately,True,True,you,65,68
<S_XX>,I know that Nicole's recent friendship with Jennifer distracted you lately,True,True,you,64,67
<S_XX>,I know that Eric's recent friendship with Jennifer distracted you lately,True,True,you,62,65
<S_XX>,I know that Melissa's recent friendship with Jennifer distracted you lately,True,True,you,65,68
<S_XX>,I know that Timothy's recent friendship with Jennifer distracted you lately,True,True,you,65,68
<S_XX>,I know that Michael's current friendship with Jennifer distracted you lately,True,True,you,66,69
<S_XX>,I know that Ashley's current friendship with Jennifer distracted you lately,True,True,you,65,68
<S_XX>,I know that Daniel's current friendship with Jennifer distracted you lately,True,True,you,65,68
<S_XX>,I know that John's current friendship with Jennifer distracted you lately,True,False,you,63,66
<S_XX>,I know that Brandon's current friendship with Jennifer distracted you lately,True,False,you,66,69
<S_XX>,I know that William's current friendship with Jennifer distracted you lately,True,False,you,66,69
<S_XX>,I know that Nicole's current friendship with Jennifer distracted you lately,True,False,you,65,68
<S_XX>,I know that Eric's current friendship with Jennifer distracted you lately,True,False,you,63,66
<S_XX>,I know that Melissa's current friendship with Jennifer distracted you lately,True,False,you,66,69
<S_XX>,I know that Timothy's current friendship with Jennifer distracted you lately,True,False,you,66,69
<S_XX>,I know that Michael's recent praising of Jennifer distracted you lately,True,True,you,61,64
<S_XX>,I know that Ashley's recent praising of Jennifer distracted you lately,True,True,you,60,63
<S_XX>,I know that Daniel's recent praising of Jennifer distracted you lately,True,True,you,60,63
<S_XX>,I know that John's recent praising of Jennifer distracted you lately,True,True,you,58,61
<S_XX>,I know that Brandon's recent praising of Jennifer distracted you lately,True,True,you,61,64
<S_XX>,I know that William's recent praising of Jennifer distracted you lately,True,True,you,61,64
<S_XX>,I know that Nicole's recent praising of Jennifer distracted you lately,True,True,you,60,63
<S_XX>,I know that Eric's recent praising of Jennifer distracted you lately,True,True,you,58,61
<S_XX>,I know that Melissa's recent praising of Jennifer distracted you lately,True,True,you,61,64
<S_XX>,I know that Timothy's recent praising of Jennifer distracted you lately,True,True,you,61,64
<S_XX>,I know that Michael's current praising of Jennifer distracted you lately,True,True,you,62,65
<S_XX>,I know that Ashley's current praising of Jennifer distracted you lately,True,True,you,61,64
<S_XX>,I know that Daniel's current praising of Jennifer distracted you lately,True,True,you,61,64
<S_XX>,I know that John's current praising of Jennifer distracted you lately,True,False,you,59,62
<S_XX>,I know that Brandon's current praising of Jennifer distracted you lately,True,False,you,62,65
<S_XX>,I know that William's current praising of Jennifer distracted you lately,True,False,you,62,65
<S_XX>,I know that Nicole's current praising of Jennifer distracted you lately,True,False,you,61,64
<S_XX>,I know that Eric's current praising of Jennifer distracted you lately,True,False,you,59,62
<S_XX>,I know that Melissa's current praising of Jennifer distracted you lately,True,False,you,62,65
<S_XX>,I know that Timothy's current praising of Jennifer distracted you lately,True,False,you,62,65
<S_XX>,I know that Michael's recent talking to David distracted you lately,True,True,you,57,60
<S_XX>,I know that Ashley's recent talking to David distracted you lately,True,True,you,56,59
<S_XX>,I know that Daniel's recent talking to David distracted you lately,True,True,you,56,59
<S_XX>,I know that John's recent talking to David distracted you lately,True,True,you,54,57
<S_XX>,I know that Brandon's recent talking to David distracted you lately,True,True,you,57,60
<S_XX>,I know that William's recent talking to David distracted you lately,True,True,you,57,60
<S_XX>,I know that Nicole's recent talking to David distracted you lately,True,True,you,56,59
<S_XX>,I know that Eric's recent talking to David distracted you lately,True,True,you,54,57
<S_XX>,I know that Melissa's recent talking to David distracted you lately,True,True,you,57,60
<S_XX>,I know that Timothy's recent talking to David distracted you lately,True,True,you,57,60
<S_XX>,I know that Michael's current talking to David distracted you lately,True,True,you,58,61
<S_XX>,I know that Ashley's current talking to David distracted you lately,True,True,you,57,60
<S_XX>,I know that Daniel's current talking to David distracted you lately,True,True,you,57,60
<S_XX>,I know that John's current talking to David distracted you lately,True,True,you,55,58
<S_XX>,I know that Brandon's current talking to David distracted you lately,True,True,you,58,61
<S_XX>,I know that William's current talking to David distracted you lately,True,True,you,58,61
<S_XX>,I know that Nicole's current talking to David distracted you lately,True,True,you,57,60
<S_XX>,I know that Eric's current talking to David distracted you lately,True,True,you,55,58
<S_XX>,I know that Melissa's current talking to David distracted you lately,True,True,you,58,61
<S_XX>,I know that Timothy's current talking to David distracted you lately,True,True,you,58,61
<S_XX>,I know that Michael's recent attitude towards David distracted you lately,True,True,you,63,66
<S_XX>,I know that Ashley's recent attitude towards David distracted you lately,True,True,you,62,65
<S_XX>,I know that Daniel's recent attitude towards David distracted you lately,True,True,you,62,65
<S_XX>,I know that John's recent attitude towards David distracted you lately,True,True,you,60,63
<S_XX>,I know that Brandon's recent attitude towards David distracted you lately,True,True,you,63,66
<S_XX>,I know that William's recent attitude towards David distracted you lately,True,True,you,63,66
<S_XX>,I know that Nicole's recent attitude towards David distracted you lately,True,True,you,62,65
<S_XX>,I know that Eric's recent attitude towards David distracted you lately,True,True,you,60,63
<S_XX>,I know that Melissa's recent attitude towards David distracted you lately,True,True,you,63,66
<S_XX>,I know that Timothy's recent attitude towards David distracted you lately,True,True,you,63,66
<S_XX>,I know that Michael's current attitude towards David distracted you lately,True,True,you,64,67
<S_XX>,I know that Ashley's current attitude towards David distracted you lately,True,True,you,63,66
<S_XX>,I know that Daniel's current attitude towards David distracted you lately,True,True,you,63,66
<S_XX>,I know that John's current attitude towards David distracted you lately,True,False,you,61,64
<S_XX>,I know that Brandon's current attitude towards David distracted you lately,True,False,you,64,67
<S_XX>,I know that William's current attitude towards David distracted you lately,True,False,you,64,67
<S_XX>,I know that Nicole's current attitude towards David distracted you lately,True,False,you,63,66
<S_XX>,I know that Eric's current attitude towards David distracted you lately,True,False,you,61,64
<S_XX>,I know that Melissa's current attitude towards David distracted you lately,True,False,you,64,67
<S_XX>,I know that Timothy's current attitude towards David distracted you lately,True,False,you,64,67
<S_XX>,I know that Michael's recent friendship with David distracted you lately,True,True,you,62,65
<S_XX>,I know that Ashley's recent friendship with David distracted you lately,True,True,you,61,64
<S_XX>,I know that Daniel's recent friendship with David distracted you lately,True,True,you,61,64
<S_XX>,I know that John's recent friendship with David distracted you lately,True,True,you,59,62
<S_XX>,I know that Brandon's recent friendship with David distracted you lately,True,True,you,62,65
<S_XX>,I know that William's recent friendship with David distracted you lately,True,True,you,62,65
<S_XX>,I know that Nicole's recent friendship with David distracted you lately,True,True,you,61,64
<S_XX>,I know that Eric's recent friendship with David distracted you lately,True,True,you,59,62
<S_XX>,I know that Melissa's recent friendship with David distracted you lately,True,True,you,62,65
<S_XX>,I know that Timothy's recent friendship with David distracted you lately,True,True,you,62,65
<S_XX>,I know that Michael's current friendship with David distracted you lately,True,True,you,63,66
<S_XX>,I know that Ashley's current friendship with David distracted you lately,True,True,you,62,65
<S_XX>,I know that Daniel's current friendship with David distracted you lately,True,True,you,62,65
<S_XX>,I know that John's current friendship with David distracted you lately,True,False,you,60,63
<S_XX>,I know that Brandon's current friendship with David distracted you lately,True,False,you,63,66
<S_XX>,I know that William's current friendship with David distracted you lately,True,False,you,63,66
<S_XX>,I know that Nicole's current friendship with David distracted you lately,True,False,you,62,65
<S_XX>,I know that Eric's current friendship with David distracted you lately,True,False,you,60,63
<S_XX>,I know that Melissa's current friendship with David distracted you lately,True,False,you,63,66
<S_XX>,I know that Timothy's current friendship with David distracted you lately,True,False,you,63,66
<S_XX>,I know that Michael's recent praising of David distracted you lately,True,True,you,58,61
<S_XX>,I know that Ashley's recent praising of David distracted you lately,True,True,you,57,60
<S_XX>,I know that Daniel's recent praising of David distracted you lately,True,True,you,57,60
<S_XX>,I know that John's recent praising of David distracted you lately,True,True,you,55,58
<S_XX>,I know that Brandon's recent praising of David distracted you lately,True,True,you,58,61
<S_XX>,I know that William's recent praising of David distracted you lately,True,True,you,58,61
<S_XX>,I know that Nicole's recent praising of David distracted you lately,True,True,you,57,60
<S_XX>,I know that Eric's recent praising of David distracted you lately,True,True,you,55,58
<S_XX>,I know that Melissa's recent praising of David distracted you lately,True,True,you,58,61
<S_XX>,I know that Timothy's recent praising of David distracted you lately,True,True,you,58,61
<S_XX>,I know that Michael's current praising of David distracted you lately,True,True,you,59,62
<S_XX>,I know that Ashley's current praising of David distracted you lately,True,True,you,58,61
<S_XX>,I know that Daniel's current praising of David distracted you lately,True,True,you,58,61
<S_XX>,I know that John's current praising of David distracted you lately,True,False,you,56,59
<S_XX>,I know that Brandon's current praising of David distracted you lately,True,False,you,59,62
<S_XX>,I know that William's current praising of David distracted you lately,True,False,you,59,62
<S_XX>,I know that Nicole's current praising of David distracted you lately,True,False,you,58,61
<S_XX>,I know that Eric's current praising of David distracted you lately,True,False,you,56,59
<S_XX>,I know that Melissa's current praising of David distracted you lately,True,False,you,59,62
<S_XX>,I know that Timothy's current praising of David distracted you lately,True,False,you,59,62
<S_XX>,I know that Michael's recent talking to Christopher worried you lately,True,True,you,60,63
<S_XX>,I know that Ashley's recent talking to Christopher worried you lately,True,True,you,59,62
<S_XX>,I know that Daniel's recent talking to Christopher worried you lately,True,True,you,59,62
<S_XX>,I know that John's recent talking to Christopher worried you lately,True,True,you,57,60
<S_XX>,I know that Brandon's recent talking to Christopher worried you lately,True,True,you,60,63
<S_XX>,I know that William's recent talking to Christopher worried you lately,True,True,you,60,63
<S_XX>,I know that Nicole's recent talking to Christopher worried you lately,True,True,you,59,62
<S_XX>,I know that Eric's recent talking to Christopher worried you lately,True,True,you,57,60
<S_XX>,I know that Melissa's recent talking to Christopher worried you lately,True,True,you,60,63
<S_XX>,I know that Timothy's recent talking to Christopher worried you lately,True,True,you,60,63
<S_XX>,I know that Michael's current talking to Christopher worried you lately,True,True,you,61,64
<S_XX>,I know that Ashley's current talking to Christopher worried you lately,True,True,you,60,63
<S_XX>,I know that Daniel's current talking to Christopher worried you lately,True,True,you,60,63
<S_XX>,I know that John's current talking to Christopher worried you lately,True,True,you,58,61
<S_XX>,I know that Brandon's current talking to Christopher worried you lately,True,True,you,61,64
<S_XX>,I know that William's current talking to Christopher worried you lately,True,True,you,61,64
<S_XX>,I know that Nicole's current talking to Christopher worried you lately,True,True,you,60,63
<S_XX>,I know that Eric's current talking to Christopher worried you lately,True,True,you,58,61
<S_XX>,I know that Melissa's current talking to Christopher worried you lately,True,True,you,61,64
<S_XX>,I know that Timothy's current talking to Christopher worried you lately,True,True,you,61,64
<S_XX>,I know that Michael's recent attitude towards Christopher worried you lately,True,True,you,66,69
<S_XX>,I know that Ashley's recent attitude towards Christopher worried you lately,True,True,you,65,68
<S_XX>,I know that Daniel's recent attitude towards Christopher worried you lately,True,True,you,65,68
<S_XX>,I know that John's recent attitude towards Christopher worried you lately,True,True,you,63,66
<S_XX>,I know that Brandon's recent attitude towards Christopher worried you lately,True,True,you,66,69
<S_XX>,I know that William's recent attitude towards Christopher worried you lately,True,True,you,66,69
<S_XX>,I know that Nicole's recent attitude towards Christopher worried you lately,True,True,you,65,68
<S_XX>,I know that Eric's recent attitude towards Christopher worried you lately,True,True,you,63,66
